price,baths,beds,dogs_allowed,comes_furnished,type,sqfeet,parking_options,laundry_options,state,lat,long,id
1035,1,1,1,0,apartment,680,off-street parking,w/d in unit,pa,40.3137,'-75.9907,7025689414
1639,1,1,1,0,apartment,785,attached garage,w/d in unit,nc,35.2081,'-80.8583,7025690569
890,1,1,1,0,apartment,757,carport,w/d in unit,tx,29.5298,'-95.0334,7025694235
820,1,1,1,0,apartment,700,off-street parking,laundry in bldg,mi,42.0038,'-83.9313,7025694537
695,1,1,1,0,apartment,662,carport,laundry in bldg,tx,33.8894,'-98.5119,7025695727
1465,1,1,1,0,apartment,842,off-street parking,w/d in unit,ri,41.9984,'-71.5763,7025695973
1030,1,1,1,0,apartment,728,carport,w/d in unit,or,44.5316,'-122.882,7025697142
1107,1,1,1,0,apartment,815,attached garage,laundry in bldg,fl,30.5241,'-87.2167,7025698793
658,1,1,1,0,apartment,700,off-street parking,laundry in bldg,mi,43.6088,'-83.953,7025699062
695,1,1,1,0,apartment,700,off-street parking,w/d in unit,nc,35.5866,'-77.3485,7025701326
695,1,1,1,0,apartment,662,carport,laundry in bldg,tx,33.8894,'-98.5119,7025702190
1139,1,1,1,0,apartment,619,street parking,w/d in unit,va,38.2448,'-77.5157,7025703278
915,1,1,1,0,apartment,935,attached garage,w/d hookups,tx,33.5491,'-101.751,7025704098
1470,1,1,1,0,apartment,817,off-street parking,w/d in unit,nj,40.5823,'-74.2313,7025704165
695,1,1,1,0,apartment,662,carport,laundry on site,tx,33.8894,'-98.5119,7025705096
1025,1,1,1,0,apartment,750,off-street parking,w/d in unit,mi,42.3006,'-85.6585,7025705995
2428,1,1,1,0,apartment,610,detached garage,w/d in unit,ca,37.4029,'-121.882,7025707044
710,1,1,1,0,apartment,897,off-street parking,w/d in unit,ga,32.5035,'-85.0225,7025709169
695,1,1,1,0,apartment,662,carport,laundry on site,tx,33.8894,'-98.5119,7025710453
1660,1,1,1,0,apartment,838,detached garage,w/d in unit,md,39.0762,'-76.6996,7025711011
1340,1,1,1,1,apartment,816,off-street parking,w/d in unit,fl,30.1904,'-85.7904,7025711354
680,1,1,1,0,apartment,686,street parking,w/d hookups,al,30.6311,'-88.1588,7025711454
753,1,1,1,0,apartment,682,off-street parking,w/d in unit,in,41.0719,'-85.2352,7025712294
1175,1,1,1,0,apartment,967,carport,w/d in unit,tx,29.7085,'-98.1165,7025713771
1080,1,1,1,0,apartment,965,detached garage,w/d in unit,sc,34.1231,'-79.6893,7025713967
1379,1,1,1,0,apartment,900,off-street parking,w/d in unit,pa,40.3253,'-75.9556,7025715452
658,1,1,1,0,apartment,700,off-street parking,laundry in bldg,mi,43.6088,'-83.953,7025717563
699,1,1,1,0,apartment,749,carport,w/d hookups,tx,33.5497,'-101.919,7025717753
600,1,1,1,0,apartment,729,off-street parking,laundry on site,la,29.9987,'-90.0446,7025717796
929,1,1,1,0,apartment,673,off-street parking,w/d hookups,tn,36.5746,'-87.2783,7025718503
1249,1,1,1,0,apartment,617,off-street parking,w/d in unit,nh,42.9998,'-71.4201,7025718600
615,1,1,1,0,apartment,756,off-street parking,laundry on site,la,29.9987,'-90.0446,7025718853
870,1,1,1,0,apartment,663,carport,laundry on site,ca,35.3211,'-119.074,7025719811
1500,1,1,1,0,apartment,715,street parking,w/d in unit,nj,39.9485,'-75.1294,7025720329
1250,1,1,1,0,apartment,607,off-street parking,w/d hookups,az,35.2151,'-111.575,7025720781
720,1,1,1,0,apartment,769,carport,w/d hookups,tx,33.5497,'-101.919,7025721275
1,1,1,1,0,apartment,708,carport,w/d hookups,nm,32.8882,'-105.934,7025721832
1112,1,1,1,0,apartment,746,carport,w/d in unit,ut,40.2972,'-111.721,7025723009
720,1,1,1,0,apartment,750,off-street parking,laundry in bldg,ks,39.1937,'-96.5747,7025726658
715,1,1,1,0,apartment,756,off-street parking,laundry on site,la,29.9987,'-90.0446,7025727032
695,1,1,1,0,apartment,662,carport,laundry on site,tx,33.8894,'-98.5119,7025728108
775,1,1,1,0,townhouse,572,off-street parking,w/d hookups,sc,33.6994,'-78.9137,7025729339
695,1,1,1,0,apartment,662,carport,laundry on site,tx,33.8894,'-98.5119,7025730905
1350,1,1,1,0,apartment,722,carport,w/d in unit,ca,36.3312,'-119.678,7025731455
850,1,1,1,0,apartment,763,off-street parking,w/d hookups,la,30.1582,'-92.0236,7025731817
1685,1,1,1,0,apartment,1094,attached garage,w/d in unit,fl,29.6765,'-82.4408,7025734204
973,1,1,1,0,apartment,714,carport,w/d hookups,tx,29.8754,'-97.9404,7025734383
659,1,1,1,0,apartment,600,off-street parking,laundry on site,al,34.7071,'-86.6201,7025735268
1212,1,1,1,0,apartment,620,carport,laundry on site,az,35.2019,'-111.633,7025736232
1470,1,1,1,0,apartment,503,off-street parking,w/d in unit,nj,40.5325,'-74.3375,7025736605
1232,1,1,1,0,apartment,680,carport,w/d in unit,tx,31.9076,'-102.283,7025737054
1716,1,1,1,0,apartment,780,attached garage,w/d in unit,nj,40.5823,'-74.2313,7025737275
695,1,1,1,0,apartment,662,carport,laundry on site,tx,33.8894,'-98.5119,7025738411
699,1,1,1,0,apartment,749,carport,w/d hookups,tx,33.5497,'-101.919,7025739299
869,1,1,1,0,apartment,702,off-street parking,w/d in unit,sd,44.1048,'-103.244,7025740102
1716,1,1,1,0,apartment,780,attached garage,w/d in unit,nj,40.5823,'-74.2313,7025741031
1600,1,1,1,0,apartment,899,off-street parking,w/d in unit,vt,42.9627,'-72.2955,7025744845
675,1,1,1,0,apartment,475,carport,laundry on site,az,32.7015,'-114.642,7025748938
1040,1,1,1,0,apartment,787,carport,w/d in unit,tx,29.7074,'-98.1173,7025751296
700,1,1,1,0,apartment,650,off-street parking,laundry on site,tx,33.9519,'-98.5145,7025752176
769,1,1,1,0,apartment,725,carport,laundry in bldg,mi,43.5841,'-84.7875,7025752303
560,1,1,1,0,apartment,700,off-street parking,laundry on site,ok,34.6234,'-98.4618,7025752389
700,1,1,1,0,apartment,650,off-street parking,laundry on site,tx,33.9519,'-98.5145,7025753437
1475,1,1,1,0,apartment,817,off-street parking,w/d in unit,nj,40.5823,'-74.2313,7025753467
1340,1,1,1,0,apartment,755,carport,w/d in unit,ca,33.7347,'-116.302,7025755457
1380,1,1,1,0,apartment,794,off-street parking,w/d in unit,ct,41.3572,'-72.0579,7025756497
700,1,1,1,0,apartment,650,off-street parking,laundry on site,tx,33.9519,'-98.5145,7025756682
675,1,1,1,0,apartment,592,no parking,laundry on site,tx,31.5171,'-97.1198,7025758162
700,1,1,1,0,apartment,650,off-street parking,laundry on site,tx,33.9519,'-98.5145,7025759455
680,1,1,1,0,apartment,686,street parking,w/d hookups,al,30.6311,'-88.1588,7025760442
700,1,1,1,0,apartment,650,off-street parking,laundry on site,tx,33.9519,'-98.5145,7025761049
839,1,1,1,0,apartment,600,carport,laundry on site,tx,29.8754,'-97.9404,7025761253
768,1,1,1,0,apartment,736,off-street parking,laundry on site,ia,42.4656,'-96.4182,7025761604
675,1,1,1,0,apartment,650,off-street parking,laundry on site,tx,33.9519,'-98.5145,7025762677
899,1,1,1,0,apartment,935,attached garage,w/d hookups,tx,33.5491,'-101.751,7025763112
865,1,1,1,0,apartment,661,carport,w/d in unit,tx,29.5298,'-95.0334,7025763265
1010,1,1,1,0,apartment,643,off-street parking,laundry on site,tx,31.9721,'-102.137,7025764117
975,1,1,1,0,apartment,750,off-street parking,laundry on site,fl,30.4873,'-87.1872,7025765063
903,1,1,1,0,apartment,761,off-street parking,w/d hookups,sc,33.7377,'-78.9787,7025766871
970,1,1,1,0,apartment,768,carport,w/d in unit,ut,41.0914,'-111.966,7025768436
1,1,1,1,0,apartment,549,no parking,w/d in unit,wa,48.0966,'-122.198,7025768715
975,1,1,1,0,apartment,852,carport,w/d in unit,or,44.4739,'-122.988,7025772515
720,1,1,1,0,apartment,769,carport,w/d hookups,tx,33.5497,'-101.919,7025773796
775,1,1,1,0,apartment,656,carport,laundry on site,tx,33.8712,'-98.5127,7025774595
720,1,1,1,0,apartment,670,off-street parking,w/d hookups,tx,32.432,'-99.7724,7025774958
575,1,1,1,0,apartment,700,off-street parking,laundry in bldg,il,39.8224,'-88.9114,7025776482
1160,1,1,1,0,apartment,1041,attached garage,w/d in unit,mn,44.0496,'-92.4896,7025777208
650,1,1,1,0,apartment,685,off-street parking,laundry on site,nc,35.7346,'-80.2092,7025778719
645,1,1,1,0,apartment,640,off-street parking,w/d hookups,ok,33.6704,'-96.5991,7025781008
1316,1,1,1,0,apartment,700,carport,w/d in unit,mi,42.2772,'-83.6719,7025781202
820,1,1,1,0,apartment,700,off-street parking,w/d in unit,nc,35.5866,'-77.3485,7025785732
745,1,1,1,0,apartment,700,off-street parking,laundry in bldg,mn,44.0472,'-92.4925,7025785799
1035,1,1,1,0,apartment,768,carport,w/d in unit,ut,41.206,'-112.031,7025786392
955,1,1,1,0,apartment,927,off-street parking,no laundry on site,nc,34.7975,'-77.4316,7025788700
659,1,1,1,0,apartment,600,off-street parking,laundry on site,al,34.7071,'-86.6201,7025791540
800,1,1,1,0,apartment,948,street parking,w/d hookups,ms,31.3036,'-89.376,7025795644
934,1,1,1,0,apartment,636,no parking,w/d in unit,nc,34.1572,'-77.9141,7025797075
730,1,1,1,0,apartment,725,off-street parking,w/d hookups,tx,32.432,'-99.7724,7025798422
1100,1,1,1,0,apartment,874,off-street parking,w/d in unit,ga,34.0933,'-84.5822,7025804317
930,1,1,1,0,apartment,1000,off-street parking,w/d in unit,pa,39.9567,'-76.6759,7025804864
1110,1,1,1,0,apartment,500,off-street parking,laundry in bldg,ct,41.3082,'-72.9282,7025807876
1249,1,1,1,0,apartment,617,off-street parking,w/d in unit,nh,42.957,'-71.45,7025808231
740,1,1,1,0,apartment,718,off-street parking,w/d hookups,ms,30.4033,'-88.9605,7025808801
935,1,1,1,0,apartment,720,off-street parking,laundry in bldg,mi,42.2266,'-85.6011,7025810973
1199,1,1,1,0,apartment,660,off-street parking,w/d in unit,ct,41.28,'-72.8106,7025811889
999,1,1,1,0,apartment,859,street parking,w/d in unit,nc,34.799,'-77.4315,7025813139
870,1,1,1,0,apartment,650,carport,w/d in unit,az,35.1112,'-114.558,7025815070
650,1,1,1,0,apartment,840,off-street parking,laundry in bldg,sd,43.5151,'-96.7951,7025815921
1000,1,1,1,0,apartment,875,off-street parking,w/d hookups,or,45.1446,'-122.858,7025817729
770,1,1,1,0,apartment,505,attached garage,w/d in unit,mn,45.5713,'-94.2036,7025818958
870,1,1,1,0,apartment,650,carport,w/d in unit,az,35.1112,'-114.558,7025819884
842,1,1,1,0,apartment,915,off-street parking,w/d hookups,al,34.6887,'-86.5046,7025821845
1020,1,1,1,0,apartment,833,off-street parking,w/d hookups,sc,33.7377,'-78.9787,7025822265
870,1,1,1,0,apartment,650,carport,w/d in unit,az,35.1112,'-114.558,7025823434
1070,1,1,1,0,apartment,618,carport,w/d in unit,tx,31.5171,'-97.1198,7025824404
980,1,1,1,0,apartment,768,off-street parking,w/d in unit,al,34.7167,'-86.4687,7025825927
919,1,1,1,0,apartment,709,off-street parking,w/d in unit,sd,44.0263,'-103.264,7025826204
679,1,1,1,0,apartment,660,off-street parking,laundry on site,ky,36.9916,'-86.4229,7025827313
968,1,1,1,0,apartment,802,off-street parking,w/d in unit,ne,40.8282,'-96.7876,7025828080
1119,1,1,1,0,apartment,723,carport,w/d in unit,or,44.0682,'-123.082,7025830053
744,1,1,1,0,apartment,786,off-street parking,laundry in bldg,ne,40.8177,'-96.7424,7025831072
1247,1,1,1,0,apartment,872,off-street parking,w/d in unit,nc,34.2477,'-77.8237,7025832876
1199,1,1,1,0,apartment,660,off-street parking,w/d in unit,ct,41.28,'-72.8106,7025833421
545,1,1,1,0,apartment,504,off-street parking,laundry on site,tx,33.5494,'-101.935,7025840020
659,1,1,1,0,apartment,600,off-street parking,laundry on site,al,34.7071,'-86.6201,7025843372
1340,1,1,1,1,apartment,816,off-street parking,w/d in unit,fl,30.1904,'-85.7904,7025846082
545,1,1,1,0,apartment,504,off-street parking,laundry on site,tx,33.5495,'-101.935,7025846264
1185,1,1,1,0,apartment,830,attached garage,w/d in unit,ga,33.9461,'-83.418,7025847147
735,1,1,1,0,apartment,850,off-street parking,laundry on site,tn,36.5107,'-87.2757,7025847523
710,1,1,1,0,apartment,690,off-street parking,laundry in bldg,ne,40.7848,'-96.6395,7025850546
1250,1,1,1,0,apartment,755,carport,w/d in unit,az,35.3876,'-111.385,7025852210
745,1,1,1,0,apartment,650,off-street parking,w/d hookups,la,30.1591,'-92.0007,7025852520
1320,1,1,1,0,apartment,713,carport,w/d in unit,ca,37.6897,'-121.033,7025853491
765,1,1,1,0,apartment,795,carport,w/d hookups,nc,35.5866,'-77.3485,7025854810
1025,1,1,1,0,apartment,724,off-street parking,w/d hookups,nc,34.268,'-78.0578,7025855127
560,1,1,1,0,apartment,700,off-street parking,laundry on site,ok,34.6234,'-98.4618,7025856282
719,1,1,1,0,apartment,700,carport,w/d hookups,nc,35.5866,'-77.3485,7025861014
669,1,1,1,0,apartment,698,off-street parking,laundry on site,in,39.8977,'-86.1797,7025863762
699,1,1,1,0,apartment,698,off-street parking,laundry on site,in,39.8977,'-86.1797,7025863853
910,1,1,1,0,apartment,660,off-street parking,w/d in unit,sc,32.4316,'-80.6698,7025865753
560,1,1,1,0,apartment,700,off-street parking,w/d hookups,ok,34.6234,'-98.4618,7025866531
1080,1,1,1,0,apartment,965,detached garage,w/d in unit,sc,34.1231,'-79.6893,7025867270
875,1,1,1,0,apartment,645,off-street parking,laundry on site,tx,29.2677,'-94.8319,7025868456
659,1,1,1,0,apartment,600,off-street parking,laundry on site,al,34.7071,'-86.6201,7025870804
955,1,1,1,0,apartment,927,off-street parking,no laundry on site,nc,34.7991,'-77.4309,7025871480
35000,1,1,1,0,land,925,off-street parking,laundry on site,or,42.3597,'-123.526,7025872027
875,1,1,1,0,apartment,650,off-street parking,laundry on site,id,43.6192,'-116.261,7025873472
875,1,1,1,0,apartment,650,off-street parking,laundry on site,id,43.6168,'-116.261,7025874588
690,1,1,1,0,apartment,720,detached garage,w/d in unit,sd,43.5179,'-96.7924,7025875208
1249,1,1,1,0,apartment,820,attached garage,w/d in unit,or,44.0682,'-123.082,7025875554
800,1,1,1,0,apartment,700,off-street parking,laundry on site,ak,61.2107,'-149.877,7025875818
995,1,1,1,0,apartment,680,off-street parking,w/d in unit,pa,40.3139,'-75.9909,7025876175
1525,1,1,1,0,apartment,500,carport,laundry on site,ca,34.7041,'-120.464,7025877142
1000,1,1,1,0,apartment,600,off-street parking,w/d in unit,ak,59.6988,'-151.376,7025880295
1045,1,1,1,0,apartment,640,off-street parking,w/d in unit,sc,33.6994,'-78.9137,7025883731
1139,1,1,1,0,apartment,800,attached garage,w/d in unit,fl,29.6132,'-82.3873,7025885000
890,1,1,1,0,apartment,665,detached garage,w/d in unit,la,30.1693,'-93.2218,7025885877
900,1,1,1,0,apartment,762,detached garage,w/d in unit,la,30.1693,'-93.2218,7025887019
1030,1,1,1,0,apartment,705,off-street parking,laundry on site,pa,40.1919,'-75.6653,7025887716
1085,1,1,1,0,apartment,751,attached garage,w/d in unit,mn,45.5713,'-94.2036,7025889073
1194,1,1,1,0,apartment,726,off-street parking,w/d in unit,sc,33.5507,'-79.0528,7025890914
935,1,1,1,0,apartment,675,detached garage,w/d in unit,mn,45.6318,'-94.2136,7025892982
3165,1,1,1,0,apartment,700,off-street parking,w/d in unit,ca,34.4296,'-119.861,7025893089
799,1,1,1,1,apartment,300,off-street parking,laundry on site,tx,35.1898,'-101.934,7025893679
1195,1,1,1,0,apartment,850,off-street parking,laundry in bldg,ct,41.492,'-73.0493,7025894037
1139,1,1,1,0,apartment,740,off-street parking,w/d hookups,tx,30.0265,'-98.1123,7025894133
895,1,1,1,0,apartment,600,off-street parking,laundry on site,or,44.9543,'-123.03,7025894806
1799,1,1,1,0,apartment,663,off-street parking,w/d in unit,ma,42.059,'-71.1123,7025895482
1630,1,1,1,0,apartment,795,off-street parking,w/d in unit,ma,42.2811,'-71.6908,7025895573
968,1,1,1,0,apartment,761,off-street parking,w/d hookups,sc,33.7377,'-78.9787,7025896171
829,1,1,1,0,apartment,500,street parking,laundry on site,fl,29.6256,'-82.3564,7025899448
925,1,1,1,0,apartment,747,off-street parking,w/d hookups,fl,26.6059,'-81.8363,7025899839
1745,1,1,1,0,apartment,987,detached garage,w/d in unit,md,39.0762,'-76.6996,7025900712
679,1,1,1,0,apartment,660,off-street parking,laundry on site,ky,36.9914,'-86.4224,7025902133
680,1,1,1,0,apartment,686,street parking,w/d hookups,al,30.6311,'-88.1588,7025905455
1250,1,1,1,1,apartment,950,attached garage,w/d in unit,ny,42.8967,'-78.8846,7025908339
1730,1,1,1,0,apartment,658,detached garage,w/d in unit,tx,32.0251,'-102.175,7025908655
680,1,1,1,0,apartment,686,street parking,w/d hookups,al,30.6311,'-88.1588,7025910436
925,1,1,1,0,apartment,724,off-street parking,laundry on site,tx,30.14,'-94.1604,7025910880
850,1,1,1,0,apartment,610,off-street parking,laundry on site,or,44.9621,'-123.018,7025911862
829,1,1,1,0,apartment,500,off-street parking,laundry on site,fl,29.6256,'-82.3564,7025913199
899,1,1,1,0,apartment,935,attached garage,w/d hookups,tx,33.5491,'-101.751,7025913239
1521,1,1,1,0,apartment,719,attached garage,w/d in unit,md,39.4308,'-77.4027,7025913786
1022,1,1,1,0,apartment,910,street parking,w/d in unit,fl,30.4771,'-84.2246,7025914935
1345,1,1,1,0,apartment,705,off-street parking,w/d in unit,md,39.0809,'-76.6833,7025915458
1445,1,1,1,0,apartment,705,off-street parking,w/d in unit,md,39.0809,'-76.6833,7025916143
795,1,1,1,0,apartment,725,off-street parking,w/d in unit,wi,42.377,'-87.8693,7025918566
827,1,1,1,0,apartment,912,off-street parking,w/d hookups,tx,32.4001,'-99.7691,7025921245
795,1,1,1,0,apartment,600,no parking,w/d in unit,tx,31.5171,'-97.1939,7025921483
1048,1,1,1,0,apartment,861,off-street parking,w/d in unit,va,38.3796,'-77.5349,7025924147
875,1,1,1,0,apartment,660,off-street parking,w/d in unit,sc,32.4316,'-80.6698,7025924150
729,1,1,1,0,apartment,763,detached garage,w/d hookups,ky,37.8808,'-84.5646,7025926717
1555,1,1,1,0,apartment,921,attached garage,w/d in unit,fl,29.6756,'-82.4415,7025926986
1,1,1,1,0,apartment,549,no parking,w/d in unit,wa,48.0966,'-122.198,7025928036
1107,1,1,1,0,apartment,815,street parking,w/d hookups,fl,30.5241,'-87.2167,7025930030
850,1,1,1,0,apartment,945,off-street parking,w/d hookups,nc,34.7856,'-77.3945,7025930171
895,1,1,1,0,apartment,600,off-street parking,laundry on site,or,44.9543,'-123.03,7025930775
575,1,1,1,0,apartment,627,off-street parking,laundry on site,ms,30.349,'-88.5459,7025933742
1017,1,1,1,0,apartment,645,off-street parking,laundry on site,ca,36.3572,'-119.654,7025934009
913,1,1,1,0,apartment,532,street parking,w/d in unit,fl,26.6056,'-81.8657,7025934119
1505,1,1,1,0,apartment,838,attached garage,w/d in unit,co,40.4102,'-104.984,7025934546
753,1,1,1,0,apartment,708,off-street parking,w/d in unit,in,41.0719,'-85.2352,7025934681
980,1,1,1,0,apartment,700,off-street parking,laundry on site,ct,41.3579,'-72.1275,7025939322
975,1,1,1,0,apartment,639,off-street parking,w/d hookups,fl,26.6059,'-81.8363,7025942649
700,1,1,1,0,apartment,900,off-street parking,laundry on site,ks,39.0142,'-95.6981,7025943225
813,1,1,1,0,apartment,710,detached garage,w/d in unit,la,32.4732,'-93.6975,7025943235
710,1,1,1,0,apartment,641,carport,laundry in bldg,mn,45.541,'-94.1819,7025946578
839,1,1,1,0,apartment,600,carport,laundry on site,tx,29.8754,'-97.9404,7025947688
695,1,1,1,0,apartment,700,off-street parking,laundry in bldg,ks,39.1937,'-96.5747,7025949386
720,1,1,1,0,apartment,750,off-street parking,laundry in bldg,ks,39.1937,'-96.5747,7025952272
865,1,1,1,0,apartment,661,carport,w/d in unit,tx,29.5298,'-95.0334,7025955818
1320,1,1,1,0,apartment,713,carport,w/d in unit,ca,37.6897,'-121.033,7025956283
799,1,1,1,0,apartment,705,off-street parking,w/d hookups,al,34.6585,'-86.5366,7025958390
535,1,1,1,0,apartment,525,off-street parking,laundry in bldg,sd,43.5564,'-96.73,7025959886
535,1,1,1,0,apartment,525,off-street parking,laundry in bldg,sd,43.5564,'-96.73,7025960099
